,airconditioning_exception,airconditioning_financial_score,airconditioning_qualification,airconditioning_rank,airconditioning_technical_score,airconditioning_total_score,asphalt_exception,asphalt_financial_score,asphalt_qualification,asphalt_rank,asphalt_technical_score,asphalt_total_score,bridge_exception,bridge_financial_score,bridge_qualification,bridge_rank,bridge_technical_score,bridge_total_score,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_score,bridgemaintenance_technical_score,builiding_exception,builiding_financial_score,builiding_qualification,builiding_rank,builiding_technical_score,builiding_total_score,cement_exception,cement_financial_score,cement_qualification,cement_rank,cement_technical_score,cement_total_score,ceo_name,civilengineering_exception,civilengineering_financial_score,civilengineering_qualification,civilengineering_rank,civilengineering_technical_score,civilengineering_total_score,communication_exception,communication_financial_score,communication_qualification,communication_rank,communication_technical_score,communication_total_score,date,dredging_exception,dredging_financial_score,dredging_qualification,dredging_rank,dredging_technical_score,dredging_total_score,electricity_exception,electricity_financial_score,electricity_qualification,electricity_rank,electricity_technical_score,electricity_total_score,firm_address,firm_id,firm_name,grout_exception,grout_financial_score,grout_qualification,grout_rank,grout_technical_score,grout_total_score,landscaping_exception,landscaping_financial_score,landscaping_qualification,landscaping_rank,landscaping_technical_score,landscaping_total_score,machinery_exception,machinery_financial_score,machinery_qualification,machinery_rank,machinery_technical_score,machinery_total_score,maintenance_exception,maintenance_financial_score,maintenance_qualification,maintenance_rank,maintenance_technical_score,maintenance_total_score,painting_exception,painting_financial_score,painting_qualification,painting_rank,painting_technical_score,painting_total_score,prefab_exception,prefab_financial_score,prefab_qualification,prefab_rank,prefab_technical_score,prefab_total_score,prestressed_exception,prestressed_financial_score,prestressed_qualification,prestressed_rank,prestressed_technical_score,prestressed_total_score,slope_exception,slope_financial_score,slope_qualification,slope_rank,slope_technical_score,slope_total_score,stakeout_exception,stakeout_financial_score,stakeout_qualification,stakeout_rank,stakeout_technical_score,stakeout_total_score,substation_exception,substation_financial_score,substation_qualification,substation_rank,substation_technical_score,substation_total_score,well_exception,well_financial_score,well_qualification,well_rank,well_technical_score,well_total_score,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_technical_score,woodenbuiliding_total_score
33, ,1248,C,  24,0,1248, ,968,C, 340,0,968, ,1299,○,  45,904,2203, ,1303,○,  62,1303,0, ,1652,B,   7,1089,2741, ,938,○, 183,0,938,岩田　圭剛, ,1618,B,   2,1665,3283, ,1177,○, 287,0,1177,20211215, ,917,○, 129,0,917,,,,,,,北海道札幌市中央区北２条東１７－２,8430001001789,岩田地崎建設（株）, ,1256,○,  63,0,1256, ,917,B, 102,0,917, ,1177,○, 291,0,1177, ,1340,○, 148,886,2226, ,939,○, 312,0,939, ,1252,○,  45,0,1252, ,1153,○,  38,841,1994, ,1336,○,  39,803,2139, ,941,○, 134,0,941,,,,,,,,,,,,, ,1336,○,  44,0,1336
34, ,1255,C,  21,0,1255, ,1386,A,  30,1405,2791,,,,,,,-01,1245,○,  80,1245,0, ,1511,A,  34,1554,3065, ,1236,○,  71,0,1236,植木　義明, ,1561,B,   7,1625,3186,,,,,,,20211215, ,1053,○,  91,0,1053, ,982,C, 217,0,982,新潟県柏崎市駅前１－５－４５,8110001017149,（株）植木組, ,1245,○,  68,0,1245, ,941,B,  87,0,941,,,,,,, ,1344,○,  32,1290,2634, ,961,○, 299,0,961, ,1205,○,  53,0,1205, ,1154,○,  89,0,1154, ,1350,○, 338,0,1350, ,1141,○,   3,882,2023,,,,,,, ,992,○,   8,886,1878, ,1268,○,  61,0,1268
35, ,1267,C,  17,0,1267, ,1486,C, 179,0,1486, ,1049,○, 190,0,1049, ,1378,○,  43,1378,0, ,1305,D,  24,0,1305, ,1287,○,  67,0,1287,舩橋　哲也, ,1597,B,  24,1370,2967, ,1856,○,   1,1466,3322,20211215,,,,,,, ,1664,A,  13,1724,3388,東京都渋谷区渋谷３－２９－２０,3011001031955,エクシオグループ（株）, ,1319,○,  57,0,1319, ,1021,B,  48,0,1021, ,1146,○, 301,0,1146, ,1420,○,  37,1171,2591, ,1261,○, 200,0,1261, ,1113,○,  78,0,1113, ,1238,○,  79,0,1238, ,1319,○, 343,0,1319, ,1046,○,  80,0,1046, ,1511,○,  11,1132,2643,,,,,,, ,1113,○, 121,0,1113
36,,,,,,, ,1771,A,   8,1707,3478,,,,,,,-01,1380,○,  41,1380,0, ,1329,D,  15,0,1329, ,1591,○,   5,1453,3044,黒川　修治, ,1746,B,  26,1214,2960,,,,,,,20211215, ,986,○, 103,0,986,,,,,,,東京都千代田区神田猿楽町２－８－８,4010601028815,大林道路（株）,,,,,,, ,986,B,  63,0,986,,,,,,, ,1380,○,  16,1393,2773,,,,,,,,,,,,, ,1284,○,  70,0,1284, ,1367,○, 334,0,1367,,,,,,,,,,,,,,,,,,,,,,,,
37, ,1060,C, 141,0,1060, ,1362,A,  27,1450,2812, ,934,○, 273,0,934, ,1150,○, 128,1150,0, ,1227,D,  60,0,1227, ,1117,○,  92,0,1117,奥村　安正, ,1516,B,  17,1547,3063,,,,,,,20211215, ,864,○, 159,0,864,,,,,,,大阪府大阪市港区三先１－１１－１８,2120001028670,奥村組土木興業（株）, ,1150,○,  91,0,1150,,,,,,,,,,,,, ,1256,○, 170,930,2186,,,,,,, ,990,○, 131,0,990, ,1050,○, 131,0,1050, ,1237,○,  25,1007,2244, ,934,○, 141,0,934,,,,,,,,,,,,,,,,,,
38, ,1189,C,  56,0,1189, ,939,C, 361,0,939, ,1177,○,  79,678,1855, ,1600,○,  10,1600,0, ,1415,C, 495,0,1415, ,939,○, 182,0,939,大野　達也, ,1629,B,   4,1573,3202,,,,,,,20211215,,,,,,,,,,,,,東京都江東区豊洲５－６－５２,7010601040057,オリエンタル白石（株）, ,1320,○,  56,0,1320,,,,,,,,,,,,, ,1403,○,  35,1209,2612, ,958,○, 301,0,958,,,,,,, ,1583,○,   4,1798,3381,,,,,,, ,1143,○,  58,0,1143,,,,,,,,,,,,,,,,,,
39, ,1303,B, 338,0,1303, ,1148,C, 270,0,1148, ,1163,○,  66,806,1969, ,1590,○,  12,1590,0,-28,1667,B,  特,1237,2904, ,1303,○,  64,0,1303,森　拓也, ,1615,B,  13,1482,3097,,,,,,,20211215, ,950,○, 114,0,950, ,1044,C, 151,0,1044,東京都中央区晴海２－５－２４,1010001008742,（株）ピーエス三菱, ,1335,○,  53,0,1335, ,950,B,  82,0,950, ,1065,○, 336,0,1065, ,1436,○,  23,1261,2697, ,1023,○, 263,0,1023, ,1305,○,  33,0,1305, ,1693,○,   1,1824,3517, ,1335,○, 340,0,1335, ,1163,○,   7,670,1833,,,,,,,,,,,,, ,1376,○,  35,0,1376
40,,,,,,,,,,,,,,,,,,,,,,,,,-33,1266,B,  特,1532,2798,,,,,,,松本　哲,-01,1217,B,  50,1560,2777,,,,,,,20211215,,,,,,,,,,,,,徳島県徳島市佐古八番町５－７,8480001002592,（株）姫野組,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-01,1022,○, 171,0,1022
41, ,1059,C, 143,0,1059, ,1023,C, 314,0,1023, ,1041,○, 197,0,1041, ,1297,○,  64,1297,0,-24,1505,B,  特,1637,3142, ,1002,○, 130,0,1002,本間　達郎, ,1564,B,  16,1516,3080,,,,,,,20211215, ,1330,○,   8,1181,2511,-21,1021,C,  特,1050,2071,新潟県新潟市中央区西湊町通三ノ町３３００－３,6110001005155,（株）本間組, ,1347,○,  50,0,1347, ,921,B,  97,0,921,,,,,,, ,1329,○, 294,716,2045,,,,,,,,,,,,, ,1133,○,  95,0,1133, ,1234,○, 357,0,1234, ,1041,○,  82,0,1041,,,,,,,,,,,,, ,1328,○,  47,0,1328
42, ,1000,C, 207,0,1000, ,1319,A,  28,1489,2808, ,1005,○, 223,0,1005, ,1174,○, 116,1174,0, ,1527,B,  19,1164,2691, ,1166,○,  80,0,1166,市村　稿, ,1421,B,  23,1555,2976,,,,,,,20211215, ,1067,○,  88,0,1067, ,963,C, 252,0,963,新潟県新潟市中央区万代４丁目５番１５号,1110001001051,（株）加賀田組,,,,,,, ,988,B,  61,0,988,,,,,,, ,1279,○,  44,1270,2549, ,1026,○, 260,0,1026, ,1173,○,  61,0,1173, ,1099,○, 109,0,1099, ,1183,○, 369,0,1183, ,1005,○,  93,0,1005,,,,,,,,,,,,, ,1269,○,  60,0,1269
43,,,,,,, ,1320,A,  45,1134,2454, ,984,○, 233,0,984, ,1338,○,  56,1338,0, ,1135,C,  24,1062,2197, ,1168,○,  79,0,1168,加藤　明, ,1509,B,  15,1574,3083,,,,,,,20211215, ,881,○, 147,0,881,,,,,,,愛知県海部郡蟹江町大字蟹江新田字下市場１９－１,1180001096804,（株）加藤建設, ,1194,○,  77,0,1194, ,895,B, 120,0,895,,,,,,, ,1305,○,  38,1282,2587,,,,,,, ,1004,○, 123,0,1004, ,1121,○, 101,0,1121, ,1194,○, 365,0,1194,,,,,,,,,,,,,,,,,,,,,,,,
44, ,926,C, 325,0,926, ,952,B,  41,1230,2182, ,1040,○, 199,0,1040, ,1205,○,  99,1205,0, ,1399,B,  40,1185,2584, ,904,○, 233,0,904,株木　康吉, ,1387,B,  27,1564,2951,,,,,,,20211215, ,1130,○,  17,1013,2143,,,,,,,茨城県水戸市吉沢町３１１－１,7050001004071,株木建設（株）, ,1093,○, 110,0,1093, ,837,B, 190,0,837,,,,,,, ,1189,○,  55,1288,2477,,,,,,, ,1175,○,  58,0,1175, ,1006,○, 157,0,1006, ,1093,○, 402,0,1093, ,888,○, 176,0,888,,,,,,,,,,,,, ,1204,○,  76,0,1204
45,,,,,,, ,872,C, 483,0,872, ,1397,○,  46,785,2182, ,1469,○,  27,1469,0, ,1205,D,  74,0,1205,,,,,,,川田　琢哉, ,1442,B,  68,1266,2708,,,,,,,20211215,,,,,,,,,,,,,東京都北区滝野川６－３－１,7011501001074,川田建設（株）, ,1238,○,  70,0,1238, ,872,B, 142,0,872, ,1205,○, 283,0,1205, ,1238,○, 207,894,2132, ,872,○, 371,0,872, ,919,○, 184,0,919, ,1559,○,   3,1831,3390, ,1238,○, 356,0,1238, ,872,○, 189,0,872,,,,,,,,,,,,,,,,,,
46, ,1618,B, 259,0,1618, ,1553,A,  17,1574,3127,,,,,,,,,,,,, ,1260,D,  45,0,1260,,,,,,,仲摩　俊男, ,1692,B,  48,1096,2788, ,1721,○,  25,957,2678,20211215,,,,,,, ,1991,A,   4,1726,3717,東京都港区芝浦４－８－３３,9010401006818,（株）関電工,,,,,,,,,,,,, ,1131,○, 133,760,1891, ,1654,○, 675,0,1654, ,1056,○, 247,0,1056,,,,,,,,,,,,,,,,,,,,,,,,, ,1887,○,   6,997,2884,,,,,,,,,,,,
47, ,1213,C,  45,0,1213, ,1147,C, 271,0,1147, ,1223,○, 150,0,1223, ,1223,○,  87,1223,0, ,1720,A,  36,1225,2945, ,1062,○, 106,0,1062,北野　貴裕, ,1480,B,  47,1313,2793,,,,,,,20211215,,,,,,, ,1161,C,  76,0,1161,長野県長野市県町５２４,7100001000742,北野建設（株）, ,1223,○,   8,941,2164, ,1078,B,  34,0,1078,,,,,,, ,1359,○, 223,756,2115, ,963,○, 298,0,963, ,1296,○,  35,0,1296, ,1264,○,  39,726,1990, ,1181,○, 371,0,1181, ,1223,○,  40,0,1223, ,1072,○, 262,0,1072,,,,,,, ,1296,○,  54,0,1296
48, ,901,C, 376,0,901, ,1304,A,  26,1517,2821, ,1062,○, 186,0,1062, ,1266,○,  74,1266,0, ,1403,B,  22,1284,2687, ,1141,○,  87,0,1141,桑原　勝良, ,1401,B,  31,1502,2903,,,,,,,20211215, ,901,○, 137,0,901,,,,,,,滋賀県高島市安曇川町西万木９２６,4160001012347,（株）桑原組, ,1167,○,  85,0,1167,,,,,,, ,1025,○, 358,0,1025, ,1167,○,  70,1266,2433,,,,,,, ,1152,○,  65,0,1152, ,1097,○, 110,0,1097, ,1167,○, 379,0,1167, ,1062,○,  77,0,1062,,,,,,,,,,,,, ,1152,○, 105,0,1152
49,,,,,,, ,1077,C, 284,0,1077, ,903,○, 309,0,903, ,1003,○, 281,1003,0,,,,,,,,,,,,,絹川　雅則, ,1226,B,  51,1534,2760,,,,,,,20211215,,,,,,,,,,,,,京都府京都市下京区五条通西洞院西入小柳町５１８番地,2130001017235,公成建設（株）,,,,,,,,,,,,,,,,,,, ,1003,○, 579,762,1765,,,,,,,,,,,,, ,935,○, 225,0,935, ,1003,○, 127,852,1855,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,, ,853,C, 108,731,1584, ,979,○, 235,0,979, ,1126,○, 142,1126,0, ,979,D, 339,0,979, ,853,○, 357,0,853,林　伊佐雄, ,1299,B,  36,1564,2863,,,,,,,20211215, ,780,○, 233,0,780,,,,,,,神奈川県厚木市中町２―６―１０,3021001020759,国土開発工業（株）, ,1032,○, 148,0,1032, ,803,B, 246,0,803,,,,,,, ,1118,○,  56,1357,2475,,,,,,,,,,,,, ,979,○, 180,0,979, ,1032,○, 161,758,1790, ,979,○, 110,0,979,,,,,,,,,,,,, ,979,○, 207,0,979
51, ,1037,C, 173,0,1037, ,845,C, 551,0,845, ,1065,○, 185,0,1065, ,1129,○, 137,1129,0, ,1446,B,  20,1245,2691, ,845,○, 383,0,845,真柄　卓司, ,1381,B,  42,1454,2835,,,,,,,20211215, ,845,○, 173,0,845, ,870,C, 432,0,870,石川県金沢市彦三町１－１３－４３,2220001006559,真柄建設（株）, ,1129,○,  98,0,1129, ,845,B, 174,0,845,,,,,,, ,1129,○, 189,1023,2152,,,,,,, ,1142,○,  69,0,1142, ,1065,○, 122,0,1065, ,1129,○, 390,0,1129, ,1065,○,  76,0,1065,,,,,,,,,,,,, ,1142,○, 110,0,1142
52,,,,,,, ,950,C, 348,0,950,,,,,,, ,1123,○, 146,1123,0, ,1358,B,  28,1305,2663,,,,,,,増岡　真一, ,1195,B,  57,1545,2740,,,,,,,20211215,,,,,,,,,,,,,広島県広島市中区鶴見町４－２５,6010001029528,（株）増岡組,,,,,,,,,,,,,,,,,,, ,1000,○, 236,1101,2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53, ,1062,C, 137,0,1062, ,1431,A,  18,1687,3118, ,1181,○, 159,0,1181, ,1354,○,  50,1354,0, ,1675,B,  11,1041,2716, ,1211,○,  18,1068,2279,松尾　哲吾, ,1510,B,   9,1636,3146, ,911,○, 409,0,911,20211215, ,1009,○,  97,0,1009, ,991,C, 212,0,991,佐賀県佐賀市多布施１－４－２７,6300001000905,松尾建設（株）, ,1229,○,  71,0,1229, ,911,B, 104,0,911, ,911,○, 446,0,911, ,1291,○,  34,1329,2620, ,936,○, 314,0,936, ,1264,○,  42,0,1264, ,1381,○,  22,1398,2779, ,1273,○, 350,0,1273, ,1181,○,  46,0,1181,,,,,,,,,,,,, ,1397,○,  32,0,1397
54, ,1175,C,  61,0,1175, ,1058,C, 294,0,1058, ,1177,○,  36,1252,2429, ,1254,○,  75,1254,0,-22,1703,B,  特,1535,3238, ,1037,○, 114,0,1037,村本　吉弘, ,1561,B,  10,1579,3140,,,,,,,20211215, ,1008,○,  98,0,1008, ,1020,C, 179,0,1020,奈良県北葛城郡広陵町大字平尾１１－１,1150001014512,村本建設（株）, ,1254,○,  65,0,1254, ,968,B,  73,0,968,,,,,,, ,1254,○,  91,1117,2371,,,,,,, ,1297,○,  34,0,1297, ,1177,○,  85,0,1177, ,1254,○,  58,790,2044, ,1177,○,  47,0,1177, ,1020,○, 298,0,1020,,,,,,, ,1297,○,   4,1025,2322
55,,,,,,, ,1278,C, 253,0,1278, ,1339,○, 140,0,1339, ,1533,○,  20,1533,0,-21,1632,B,  特,1650,3282, ,1263,○,  68,0,1263,渡邉　清,-10,1785,B,  特,1528,3313,,,,,,,20211215, ,1043,○,  95,0,1043,,,,,,,愛知県名古屋市中村区名駅１－１－４　ＪＲセントラルタワーズ３４階,1180001027354,名工建設（株）, ,1363,○,  48,0,1363, ,1260,B,   8,0,1260,,,,,,, ,1572,○,  21,1128,2700, ,1198,○, 212,0,1198, ,1321,○,  31,0,1321, ,1372,○,  60,0,1372, ,1534,○, 290,0,1534, ,1235,○,  36,0,1235,,,,,,,,,,,,, ,1395,○,  33,0,1395
56, ,1055,C, 149,0,1055, ,893,C, 430,0,893, ,1114,○, 173,0,1114, ,1188,○, 111,1188,0, ,1485,C, 476,0,1485, ,893,○, 257,0,893,吉田　裕司, ,1493,B,   6,1704,3197,,,,,,,20211215, ,893,○, 142,0,893, ,937,C, 295,0,937,大阪府大阪市中央区道修町４－５－１７,4120001077567,（株）森組, ,1188,○,  78,0,1188, ,982,B,  67,0,982,,,,,,, ,1188,○, 128,1073,2261, ,970,○, 288,0,970, ,1188,○,  55,0,1188, ,1114,○,  41,842,1956, ,1188,○,  30,1019,2207, ,1114,○,  69,0,1114, ,937,○, 358,0,937,,,,,,, ,1188,○,  77,0,1188
57, ,986,C, 223,0,986, ,782,C, 750,0,782, ,977,○, 236,0,977, ,1102,○, 163,1102,0, ,1389,B,  13,1325,2714, ,782,○, 606,0,782,小林　宗二, ,1425,B,  22,1590,3015,,,,,,,20211215, ,768,○, 255,0,768,,,,,,,大阪府大阪市中央区南本町２－６－１２,7120001106637,（株）森本組, ,1102,○, 106,0,1102, ,780,B, 303,0,780,,,,,,, ,1102,○,1054,0,1102,,,,,,, ,1083,○,  85,0,1083, ,1008,○, 154,0,1008, ,1102,○, 156,695,1797, ,977,○, 112,0,977,,,,,,,,,,,,,,,,,,
58,,,,,,, ,940,C, 358,0,940, ,1300,○, 142,0,1300, ,1340,○,  54,1340,0,,,,,,, ,940,○, 180,0,940,和田　康夫, ,1641,B,  54,1107,2748,,,,,,,20211215, ,940,○, 116,0,940,,,,,,,東京都中央区東日本橋３－１０－６,7010001053304,日特建設（株）, ,1506,○,   2,882,2388, ,1003,B,  55,0,1003,,,,,,, ,1514,○,  11,1345,2859, ,1056,○, 248,0,1056,,,,,,, ,1300,○,  68,0,1300, ,1631,○,   2,1506,3137, ,1529,○,  17,0,1529,,,,,,, ,1088,○,   5,840,1928,,,,,,
59,,,,,,, ,918,C, 389,0,918,,,,,,, ,1095,○, 170,1095,0, ,1401,B, 120,876,2277, ,911,○, 224,0,911,立花　充, ,1380,B,  14,1715,3095,,,,,,,20211215, ,855,○, 164,0,855,,,,,,,兵庫県姫路市北条１－９２,4140001058111,（株）ノバック, ,1095,○, 109,0,1095, ,965,B,  75,0,965,,,,,,, ,1095,○, 495,757,1852,,,,,,,,,,,,, ,1011,○, 150,0,1011, ,1095,○, 108,808,1903, ,955,○, 124,0,955,,,,,,,,,,,,, ,1092,○, 137,0,1092
60,,,,,,, ,1059,C, 293,0,1059, ,1035,○, 205,0,1035, ,1181,○, 114,1181,0, ,1510,B,  52,1014,2524, ,1006,○, 129,0,1006,前田　祐治, ,1541,B,  12,1581,3122, ,1035,○, 343,0,1035,20211215, ,1297,○,  11,1008,2305,,,,,,,東京都港区芝２－３－８,3010401031409,りんかい日産建設（株）,,,,,,,,,,,,, ,1035,○, 351,0,1035, ,1256,○, 211,872,2128,,,,,,, ,1153,○,  64,0,1153, ,1080,○, 117,0,1080, ,1181,○, 372,0,1181,,,,,,,,,,,,,,,,,,, ,1153,○, 103,0,1153
61, ,1063,C, 136,0,1063,-24,1158,B,  特,1233,2391, ,1040,○, 200,0,1040, ,1222,○,  89,1222,0,-26,1442,B,  特,1665,3107, ,1058,○, 107,0,1058,土屋　三幸, ,1394,B,  30,1518,2912, ,915,○, 407,0,915,20211215, ,846,○, 172,0,846, ,932,C, 305,0,932,群馬県前橋市元総社町１－１－７,9070001001420,佐田建設（株）, ,1130,○,  97,0,1130, ,861,A,  96,748,1609, ,915,○, 439,0,915, ,1255,○,  62,1193,2448,,,,,,, ,1140,○,  72,0,1140, ,1051,○, 128,0,1051, ,1219,○,  10,1238,2457, ,1040,○,  84,0,1040,,,,,,,,,,,,, ,1215,○,  74,0,1215
62,,,,,,,,,,,,, ,1736,○,   2,1898,3634, ,1695,○,   2,1695,0,,,,,,,,,,,,,大下　元, ,1693,B,  61,1040,2733,,,,,,,20211215,,,,,,,,,,,,,神奈川県横浜市鶴見区末広町２－１,8010001008843,ＪＦＥエンジニアリング（株）,,,,,,,,,,,,, ,1880,○,   9,1118,2998, ,1658,○, 669,0,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63, ,1231,C,  31,0,1231, ,934,B, 264,793,1727, ,1134,○, 170,0,1134, ,1200,○, 102,1200,0, ,1586,B,  39,998,2584,,,,,,,佐藤　誠, ,1544,B,   1,1742,3286,,,,,,,20211215,,,,,,, ,1129,C,  92,0,1129,埼玉県所沢市くすのき台１－１１－１,3013301006249,西武建設（株）,,,,,,,,,,,,,,,,,,, ,1374,○, 907,0,1374,,,,,,,,,,,,, ,1274,○,  76,0,1274, ,1329,○,  42,798,2127, ,1134,○,  61,0,1134,,,,,,,,,,,,, ,1448,○,  28,0,1448
64,,,,,,, ,1102,C, 278,0,1102, ,1243,○, 147,0,1243, ,1533,○,  19,1533,0, ,1550,C, 450,0,1550, ,1095,○,  95,0,1095,内田　海基夫, ,1686,B,  34,1195,2881,,,,,,,20211215,,,,,,,,,,,,,新潟県新潟市中央区八千代１－４－３４,4110001002922,第一建設工業（株）,,,,,,, ,998,B,  57,0,998,,,,,,, ,1327,○,  63,1118,2445, ,1170,○, 219,0,1170,,,,,,, ,1355,○,  62,0,1355, ,1429,○, 320,0,1429,,,,,,,,,,,,,,,,,,, ,1298,○,  53,0,1298
65, ,891,C, 398,0,891, ,861,C, 502,0,861, ,802,○, 452,0,802, ,939,○, 390,939,0, ,1141,B,  37,1445,2586, ,834,○, 418,0,834,中川　将人, ,1239,B,  49,1545,2784,,,,,,,20211215,,,,,,, ,889,B, 329,723,1612,京都府京都市下京区中堂寺坊城町３５－２,4130001011392,（株）第一土木, ,1032,○, 149,0,1032,,,,,,,,,,,,, ,1032,○, 427,877,1909,,,,,,, ,990,○, 132,0,990, ,970,○, 194,0,970, ,1041,○, 439,0,1041, ,802,○, 307,0,802, ,819,○, 546,0,819,,,,,,, ,990,○, 196,0,990
66, ,930,C, 311,0,930, ,1311,A,  33,1374,2685, ,1009,○, 222,0,1009, ,1127,○, 140,1127,0, ,1359,D,   1,0,1359, ,1127,○,  20,1080,2207,小西　啓太, ,1375,B,  29,1553,2928, ,1009,○, 356,0,1009,20211215, ,1204,○,  71,0,1204, ,847,C, 495,0,847,高知県高知市仁井田１６２５－２,6490001003781,大旺新洋（株）, ,1127,○,  15,797,1924, ,847,B, 170,0,847, ,1009,○, 369,0,1009, ,1127,○,  61,1324,2451, ,873,○, 368,0,873, ,1102,○,  81,0,1102, ,1059,○, 123,0,1059, ,1138,○,  15,1288,2426,,,,,,, ,847,○, 485,0,847,,,,,,, ,1161,○,  99,0,1161
67,,,,,,, ,938,C, 364,0,938,,,,,,,,,,,,,,,,,,,,,,,,,新田　清剛, ,1486,B,  71,1215,2701,,,,,,,20211215, ,1419,○,  12,856,2275,,,,,,,広島県呉市西中央３－１－３１,8010001049045,大新土木（株）,,,,,,,,,,,,,,,,,,, ,1200,○, 989,0,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68, ,1214,C,  43,0,1214, ,1092,C, 281,0,1092, ,1144,○, 167,0,1144, ,1281,○,  70,1281,0,-20,1645,B,  特,1647,3292, ,1042,○, 113,0,1042,馬場　義雄,-09,1669,B,  特,1664,3333, ,1025,○, 349,0,1025,20211215, ,917,○, 128,0,917, ,1020,C, 178,0,1020,岐阜県岐阜市宇佐南１－３－１１,6200001003034,大日本土木（株）, ,1281,○,  11,756,2037, ,1231,B,  10,0,1231, ,1025,○, 359,0,1025, ,1281,○,  95,1075,2356, ,917,○, 331,0,917, ,1267,○,  41,0,1267, ,1362,○,  20,1540,2902, ,1281,○, 349,0,1281, ,1144,○,  56,0,1144, ,1020,○, 297,0,1020,,,,,,, ,1267,○,  62,0,1267
69,,,,,,, ,872,C, 481,0,872, ,989,○, 229,0,989, ,1395,○,  39,1395,0, ,1657,A,  26,1554,3211,,,,,,,大隅　健一,-06,1677,B,  特,1762,3439,,,,,,,20211215, ,872,○, 151,0,872, ,994,C, 206,0,994,東京都中央区新川１－２４－４,3010001034869,大豊建設（株）, ,1258,○,  62,0,1258, ,872,B, 140,0,872,,,,,,, ,1371,○, 908,0,1371,,,,,,, ,1241,○,  48,0,1241, ,1238,○,  78,0,1238, ,1258,○,  55,805,2063, ,989,○, 102,0,989,,,,,,,,,,,,,,,,,,
70, ,692,C,1143,0,692, ,778,C, 766,0,778, ,800,○, 456,0,800, ,850,○, 641,850,0, ,1026,D, 263,0,1026, ,675,○, 969,0,675,森田　純生, ,1160,B,  63,1569,2729, ,673,○, 846,0,673,20211215, ,773,○, 243,0,773,,,,,,,高知県南国市植田６７４－１,1490005001943,（株）竹内建設, ,850,○, 423,0,850,,,,,,, ,673,○, 923,0,673, ,850,○, 277,1209,2059, ,676,○,1040,0,676,,,,,,, ,921,○, 239,0,921, ,850,○, 294,669,1519, ,800,○, 313,0,800,,,,,,,,,,,,, ,800,○, 606,0,800
71, ,972,C, 238,0,972, ,939,C, 360,0,939,,,,,,, ,1096,○, 168,1096,0, ,1585,C, 423,0,1585, ,935,○, 191,0,935,佐藤　俊也, ,1266,B,  62,1464,2730,,,,,,,20211215,,,,,,, ,945,C, 285,0,945,東京都江東区亀戸１－３９－７,7010601004722,多田建設（株）, ,1096,○, 108,0,1096, ,926,B,  93,0,926,,,,,,, ,1096,○,1060,0,1096,,,,,,,,,,,,, ,1096,○, 111,0,1096, ,1045,○, 434,0,1045,,,,,,,,,,,,,,,,,,,,,,,,
72, ,980,C, 229,0,980,-17,1235,B,  特,1208,2443, ,1120,○, 172,0,1120,,,,,,,-30,1628,B,  特,1240,2868, ,1143,○,  86,0,1143,土屋　智義, ,1461,B,  28,1469,2930,,,,,,,20211215,,,,,,, ,970,C, 240,0,970,岐阜県大垣市神田町２－５５,2200001013986,ＴＳＵＣＨＩＹＡ（株）, ,1191,○,  19,689,1880, ,932,B,  91,0,932,,,,,,, ,1191,○, 994,0,1191,,,,,,, ,1245,○,  47,0,1245, ,1120,○, 103,0,1120, ,1191,○, 367,0,1191, ,1120,○,  65,0,1120, ,970,○, 327,0,970,,,,,,, ,1245,○,  66,0,1245
73,,,,,,, ,1131,C, 275,0,1131, ,1379,○, 134,0,1379, ,1679,○,   4,1679,0,-24,1747,C,  特,1119,2866, ,1131,○,  89,0,1131,前川　忠生, ,1880,B,   5,1321,3201,,,,,,,20211215,,,,,,,,,,,,,東京都新宿区信濃町３４,6011101014147,東鉄工業（株）, ,1436,○,  38,0,1436, ,1090,B,  33,0,1090,,,,,,, ,1432,○,   9,1455,2887, ,1005,○, 269,0,1005,,,,,,, ,1305,○,  67,0,1305, ,1564,○, 274,0,1564,,,,,,,,,,,,,,,,,,, ,1428,○,  31,0,1428
